0,true,1722014686129,1722014692493
0,true,1722014692493,1722014698220
0,true,1722014699232,1722014716012
0,true,1722014698717,1722014716012
0,true,1722014702153,1722014716012
0,true,1722014703217,1722014716013
0,true,1722014706241,1722014716014
0,true,1722014707826,1722014716014
0,true,1722014711135,1722014716014
0,true,1722014709644,1722014716014
0,true,1722014710585,1722014716014
0,true,1722014711759,1722014716014
0,true,1722014702931,1722014716015
0,true,1722014708085,1722014716015
0,true,1722014705706,1722014716016
0,true,1722014701639,1722014716016
0,true,1722014705441,1722014716016
0,true,1722014701321,1722014716016
0,true,1722014705976,1722014716017
0,true,1722014702665,1722014716017
0,true,1722014704351,1722014716017
0,true,1722014712366,1722014716017
0,true,1722014713164,1722014716018
0,true,1722014704621,1722014716018
0,true,1722014700309,1722014716018
0,true,1722014703493,1722014716018
0,true,1722014709999,1722014716018
0,true,1722014708861,1722014716019
0,true,1722014698467,1722014716019
0,true,1722014704037,1722014716019
0,true,1722014712643,1722014716019
0,true,1722014711494,1722014716020
0,true,1722014710309,1722014716020
0,true,1722014709380,1722014716020
0,true,1722014708348,1722014716020
0,true,1722014706766,1722014716021
0,true,1722014700037,1722014716021
0,true,1722014702413,1722014716021
0,true,1722014710852,1722014716021
0,true,1722014705170,1722014716022
0,true,1722014700813,1722014716022
0,true,1722014712903,1722014716022
0,true,1722014704899,1722014716022
0,true,1722014699733,1722014716022
0,true,1722014701065,1722014716022
0,true,1722014703760,1722014716022
0,true,1722014700564,1722014716022
0,true,1722014708611,1722014716022
0,true,1722014701903,1722014716022
0,true,1722014706503,1722014716023
0,true,1722014698963,1722014716023
0,true,1722014707556,1722014716026
0,true,1722014699475,1722014716026
0,true,1722014707292,1722014716030
0,true,1722014712058,1722014716037
0,true,1722014707029,1722014716041
0,true,1722014713731,1722014717279
0,true,1722014715324,1722014717282
0,true,1722014713996,1722014717283
0,true,1722014713435,1722014717285
0,true,1722014715058,1722014717285
0,true,1722014714792,1722014717290
0,true,1722014714262,1722014717293
0,true,1722014714524,1722014717308
0,true,1722014715598,1722014719218
0,true,1722014715883,1722014719225
0,true,1722014686129,1722014692470
0,true,1722014692470,1722014698716
0,true,1722014703242,1722014716695
0,true,1722014703510,1722014716695
0,true,1722014703770,1722014716696
0,true,1722014708087,1722014716696
0,true,1722014701603,1722014716697
0,true,1722014704350,1722014716697
0,true,1722014705181,1722014716697
0,true,1722014706821,1722014716697
0,true,1722014712369,1722014716697
0,true,1722014709914,1722014716697
0,true,1722014709296,1722014716698
0,true,1722014710739,1722014716699
0,true,1722014702969,1722014716699
0,true,1722014706287,1722014716699
0,true,1722014710183,1722014716699
0,true,1722014700331,1722014716700
0,true,1722014701332,1722014716701
0,true,1722014707569,1722014716701
0,true,1722014699511,1722014716701
0,true,1722014702699,1722014716701
0,true,1722014707073,1722014716701
0,true,1722014710467,1722014716701
0,true,1722014702422,1722014716702
0,true,1722014707825,1722014716702
0,true,1722014698977,1722014716702
0,true,1722014705753,1722014716702
0,true,1722014708613,1722014716703
0,true,1722014699247,1722014716703
0,true,1722014704895,1722014716703
0,true,1722014701883,1722014716703
0,true,1722014708865,1722014716704
0,true,1722014708348,1722014716704
0,true,1722014711610,1722014716705
0,true,1722014712625,1722014716705
0,true,1722014702153,1722014716705
0,true,1722014701084,1722014716705
0,true,1722014699792,1722014716705
0,true,1722014711861,1722014716706
0,true,1722014711268,1722014716706
0,true,1722014704626,1722014716706
0,true,1722014706023,1722014716706
0,true,1722014711005,1722014716706
0,true,1722014713141,1722014716706
0,true,1722014700584,1722014716707
0,true,1722014704037,1722014716708
0,true,1722014700065,1722014716708
0,true,1722014712887,1722014716710
0,true,1722014707321,1722014716710
0,true,1722014706553,1722014716711
0,true,1722014709644,1722014716714
0,true,1722014705449,1722014716716
0,true,1722014700836,1722014716726
0,true,1722014715241,1722014717338
0,true,1722014713869,1722014717338
0,true,1722014714981,1722014717339
0,true,1722014713401,1722014717343
0,true,1722014714702,1722014717344
0,true,1722014714178,1722014717344
0,true,1722014714436,1722014717345
0,true,1722014716290,1722014719213
0,true,1722014715768,1722014719221
0,true,1722014716021,1722014719252
0,true,1722014716566,1722014719294
0,true,1722014715504,1722014719317
0,true,1722014686129,1722014689703
0,true,1722014689703,1722014694228
0,true,1722014695835,1722014711894
0,true,1722014695071,1722014711898
0,true,1722014694559,1722014711901
0,true,1722014699109,1722014711905
0,true,1722014707463,1722014711905
0,true,1722014694817,1722014711909
0,true,1722014696099,1722014711909
0,true,1722014708580,1722014711909
0,true,1722014695337,1722014711909
0,true,1722014708313,1722014711910
0,true,1722014702052,1722014711910
0,true,1722014701231,1722014711913
0,true,1722014699358,1722014711913
0,true,1722014700967,1722014711913
0,true,1722014696355,1722014711913
0,true,1722014707750,1722014711913
0,true,1722014701500,1722014711914
0,true,1722014702323,1722014711915
0,true,1722014702852,1722014711916
0,true,1722014695586,1722014711916
0,true,1722014708021,1722014711918
0,true,1722014703123,1722014711918
0,true,1722014700169,1722014711920
0,true,1722014697172,1722014711920
0,true,1722014703676,1722014711920
0,true,1722014705298,1722014711920
0,true,1722014703401,1722014711921
0,true,1722014697441,1722014711923
0,true,1722014701773,1722014711923
0,true,1722014697711,1722014711925
0,true,1722014706392,1722014711927
0,true,1722014705568,1722014711927
0,true,1722014704482,1722014711927
0,true,1722014702591,1722014711928
0,true,1722014704754,1722014711928
0,true,1722014699611,1722014711928
0,true,1722014696907,1722014711928
0,true,1722014696640,1722014711928
0,true,1722014704218,1722014711928
0,true,1722014700702,1722014711928
0,true,1722014698520,1722014711929
0,true,1722014706124,1722014711929
0,true,1722014698253,1722014711929
0,true,1722014706937,1722014711929
0,true,1722014699875,1722014711933
0,true,1722014706659,1722014711933
0,true,1722014707205,1722014711933
0,true,1722014698808,1722014711935
0,true,1722014708867,1722014711935
0,true,1722014705032,1722014711935
0,true,1722014705849,1722014711935
0,true,1722014700444,1722014712002
0,true,1722014703949,1722014712006
0,true,1722014697982,1722014712011
0,true,1722014709970,1722014713801
0,true,1722014710719,1722014713808
0,true,1722014710469,1722014713811
0,true,1722014710970,1722014713814
0,true,1722014710229,1722014713814
0,true,1722014709427,1722014713852
0,true,1722014709717,1722014713859
0,true,1722014711224,1722014715743
0,true,1722014711764,1722014715761
0,true,1722014711518,1722014715772
0,true,1722014686129,1722014689800
0,true,1722014689800,1722014694215
0,true,1722014700984,1722014711861
0,true,1722014704275,1722014711861
0,true,1722014704570,1722014711861
0,true,1722014708355,1722014711863
0,true,1722014695850,1722014711863
0,true,1722014699872,1722014711863
0,true,1722014700720,1722014711863
0,true,1722014696127,1722014711863
0,true,1722014707336,1722014711865
0,true,1722014706831,1722014711865
0,true,1722014706579,1722014711866
0,true,1722014695581,1722014711866
0,true,1722014700173,1722014711867
0,true,1722014695330,1722014711867
0,true,1722014696663,1722014711868
0,true,1722014698013,1722014711868
0,true,1722014707085,1722014711868
0,true,1722014697744,1722014711868
0,true,1722014694799,1722014711868
0,true,1722014703905,1722014711869
0,true,1722014703370,1722014711869
0,true,1722014696392,1722014711870
0,true,1722014700444,1722014711870
0,true,1722014698282,1722014711870
0,true,1722014703090,1722014711870
0,true,1722014696929,1722014711870
0,true,1722014705569,1722014711871
0,true,1722014701260,1722014711871
0,true,1722014706332,1722014711871
0,true,1722014705077,1722014711871
0,true,1722014708620,1722014711871
0,true,1722014698828,1722014711871
0,true,1722014705323,1722014711872
0,true,1722014699615,1722014711872
0,true,1722014694527,1722014711872
0,true,1722014698574,1722014711873
0,true,1722014706068,1722014711873
0,true,1722014704821,1722014711873
0,true,1722014707842,1722014711873
0,true,1722014708095,1722014711873
0,true,1722014695062,1722014711876
0,true,1722014707582,1722014711880
0,true,1722014702571,1722014711894
0,true,1722014703640,1722014711939
0,true,1722014702302,1722014711939
0,true,1722014702040,1722014711942
0,true,1722014697466,1722014711942
0,true,1722014697198,1722014711943
0,true,1722014699109,1722014711944
0,true,1722014705821,1722014711944
0,true,1722014699366,1722014711946
0,true,1722014701537,1722014711947
0,true,1722014708886,1722014711949
0,true,1722014701790,1722014711950
0,true,1722014702837,1722014711951
0,true,1722014709791,1722014713743
0,true,1722014710605,1722014713751
0,true,1722014711115,1722014713757
0,true,1722014710059,1722014713757
0,true,1722014710866,1722014713850
0,true,1722014710333,1722014713855
0,true,1722014709503,1722014713855
0,true,1722014711368,1722014715662
0,true,1722014711737,1722014715671
0,true,1722014686129,1722014688069
0,true,1722014688069,1722014692458
0,true,1722014692987,1722014709893
0,true,1722014694090,1722014709895
0,true,1722014695478,1722014709895
0,true,1722014693496,1722014709896
0,true,1722014699699,1722014709897
0,true,1722014701811,1722014709897
0,true,1722014699130,1722014709897
0,true,1722014698361,1722014709897
0,true,1722014692714,1722014709898
0,true,1722014696823,1722014709898
0,true,1722014698108,1722014709899
0,true,1722014706500,1722014709899
0,true,1722014696562,1722014709899
0,true,1722014704411,1722014709900
0,true,1722014704685,1722014709900
0,true,1722014695731,1722014709900
0,true,1722014699399,1722014709901
0,true,1722014702357,1722014709901
0,true,1722014698866,1722014709901
0,true,1722014695981,1722014709902
0,true,1722014694968,1722014709902
0,true,1722014704163,1722014709903
0,true,1722014693779,1722014709903
0,true,1722014699962,1722014709903
0,true,1722014701536,1722014709903
0,true,1722014700506,1722014709903
0,true,1722014705971,1722014709903
0,true,1722014694442,1722014709904
0,true,1722014695214,1722014709905
0,true,1722014706760,1722014709905
0,true,1722014696306,1722014709905
0,true,1722014702872,1722014709905
0,true,1722014703625,1722014709905
0,true,1722014702085,1722014709906
0,true,1722014705182,1722014709906
0,true,1722014705706,1722014709907
0,true,1722014698610,1722014709907
0,true,1722014703373,1722014709907
0,true,1722014697351,1722014709909
0,true,1722014706241,1722014709909
0,true,1722014700239,1722014709909
0,true,1722014701275,1722014709909
0,true,1722014697856,1722014709910
0,true,1722014705435,1722014709910
0,true,1722014694703,1722014709912
0,true,1722014697611,1722014709915
0,true,1722014703123,1722014709915
0,true,1722014701025,1722014709924
0,true,1722014702619,1722014709977
0,true,1722014697082,1722014709988
0,true,1722014693244,1722014709989
0,true,1722014703886,1722014709992
0,true,1722014704932,1722014709999
0,true,1722014700772,1722014710000
0,true,1722014708079,1722014711791
0,true,1722014708343,1722014711791
0,true,1722014708902,1722014711795
0,true,1722014707035,1722014711801
0,true,1722014707302,1722014711808
0,true,1722014708620,1722014711811
0,true,1722014707562,1722014711813
0,true,1722014707834,1722014711816
0,true,1722014709767,1722014713814
0,true,1722014709482,1722014713832
0,true,1722014686130,1722014689754
0,true,1722014689754,1722014694363
0,true,1722014703769,1722014711962
0,true,1722014696293,1722014711962
0,true,1722014695261,1722014711966
0,true,1722014695782,1722014711967
0,true,1722014696548,1722014711972
0,true,1722014694740,1722014711978
0,true,1722014695004,1722014711978
0,true,1722014695523,1722014711979
0,true,1722014700164,1722014711981
0,true,1722014704285,1722014711981
0,true,1722014707486,1722014711981
0,true,1722014704032,1722014711981
0,true,1722014698332,1722014711986
0,true,1722014707735,1722014711988
0,true,1722014700413,1722014711989
0,true,1722014697332,1722014711989
0,true,1722014696799,1722014711991
0,true,1722014699629,1722014711993
0,true,1722014698609,1722014711993
0,true,1722014697082,1722014711995
0,true,1722014699381,1722014711995
0,true,1722014701988,1722014711997
0,true,1722014702498,1722014711997
0,true,1722014702750,1722014711998
0,true,1722014699883,1722014711998
0,true,1722014706251,1722014712000
0,true,1722014708754,1722014712002
0,true,1722014706990,1722014712003
0,true,1722014699130,1722014712003
0,true,1722014704824,1722014712003
0,true,1722014708487,1722014712003
0,true,1722014701452,1722014712004
0,true,1722014707984,1722014712004
0,true,1722014702235,1722014712004
0,true,1722014705331,1722014712004
0,true,1722014706745,1722014712006
0,true,1722014705075,1722014712006
0,true,1722014698862,1722014712006
0,true,1722014701197,1722014712007
0,true,1722014697830,1722014712008
0,true,1722014705755,1722014712008
0,true,1722014703014,1722014712008
0,true,1722014706499,1722014712008
0,true,1722014708229,1722014712011
0,true,1722014705999,1722014712011
0,true,1722014704572,1722014712011
0,true,1722014697581,1722014712011
0,true,1722014701719,1722014712012
0,true,1722014700925,1722014712015
0,true,1722014698082,1722014712015
0,true,1722014703512,1722014712018
0,true,1722014700667,1722014712021
0,true,1722014703265,1722014712081
0,true,1722014707242,1722014712083
0,true,1722014710607,1722014713857
0,true,1722014709506,1722014713880
0,true,1722014709790,1722014713883
0,true,1722014710888,1722014713885
0,true,1722014710325,1722014713885
0,true,1722014710061,1722014713894
0,true,1722014709026,1722014713901
0,true,1722014711165,1722014713906
0,true,1722014711777,1722014715768
0,true,1722014711509,1722014715883
0,true,1722014686129,1722014689754
0,true,1722014689754,1722014696241
0,true,1722014700356,1722014713638
0,true,1722014702517,1722014713638
0,true,1722014696497,1722014713639
0,true,1722014706114,1722014713639
0,true,1722014700883,1722014713639
0,true,1722014699610,1722014713639
0,true,1722014704350,1722014713640
0,true,1722014711101,1722014713641
0,true,1722014702255,1722014713641
0,true,1722014703307,1722014713642
0,true,1722014699109,1722014713643
0,true,1722014709503,1722014713644
0,true,1722014703841,1722014713645
0,true,1722014698324,1722014713647
0,true,1722014700108,1722014713647
0,true,1722014706369,1722014713647
0,true,1722014704606,1722014713647
0,true,1722014708739,1722014713648
0,true,1722014701158,1722014713648
0,true,1722014709779,1722014713649
0,true,1722014707121,1722014713649
0,true,1722014698583,1722014713649
0,true,1722014697779,1722014713649
0,true,1722014705362,1722014713649
0,true,1722014707386,1722014713649
0,true,1722014700606,1722014713649
0,true,1722014703592,1722014713649
0,true,1722014710846,1722014713649
0,true,1722014710570,1722014713650
0,true,1722014698052,1722014713650
0,true,1722014701439,1722014713650
0,true,1722014705609,1722014713650
0,true,1722014707656,1722014713650
0,true,1722014708215,1722014713650
0,true,1722014704852,1722014713650
0,true,1722014702793,1722014713650
0,true,1722014701711,1722014713651
0,true,1722014697500,1722014713651
0,true,1722014708995,1722014713651
0,true,1722014705861,1722014713651
0,true,1722014699860,1722014713651
0,true,1722014696994,1722014713651
0,true,1722014703051,1722014713651
